application_id,age,income,employment_length,loan_amount,loan_duration_months,collateral_value,collateral_type,co_loaners,credit_score,existing_debt,assets_owned,current_loans,customer_type,DTI,LTV,CCR,ITI,CWI,currency_code,session_user_name,session_user_email,session_flagged,created_at
APP_0046,50,9906750.0,0,2938950.0,72,2232150.0,car,0,757,6708750.0,1738050.0,2,bank,0.6771897948368434,1.316645386734674,0.7595059460010841,0.004120296767298302,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0047,34,12384300.0,4,4161750.0,72,28215000.0,car,1,616,5801550.0,26199750.0,4,bank,0.4684600663743554,0.14750132908027566,6.7795999279146955,0.004667367823173681,1.3594112608698614,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0048,63,13789350.0,1,9311850.0,36,28841400.0,land,1,396,4847100.0,35719200.0,1,non-bank,0.3515104047688939,0.32286400798851483,3.0972792731841188,0.01875813580718541,1.3173469361278245,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0049,43,21759150.0,24,10275450.0,24,22490400.0,deposit,1,385,5836200.0,42228000.0,1,bank,0.26821819786158746,0.456881602817199,2.188750857626641,0.019676492417312154,0.8699062448876226,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0050,33,19660500.0,18,2455200.0,72,4166400.0,deposit,0,532,1289700.0,15886050.0,1,non-bank,0.06559853513389742,0.5892857142856931,1.6969696969695933,0.0017344421555670572,0.6512495058157622,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0051,63,12923400.0,29,7993350.0,24,9657000.0,real_estate,0,578,6298650.0,39805500.0,0,non-bank,0.4873833511305018,0.8277260018639201,1.2081292574452287,0.025771565531216147,0.10669052248328774,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0052,61,15985950.0,24,5950050.0,36,2383050.0,real_estate,0,603,6676950.0,39726150.0,1,non-bank,0.4176761468664632,2.49682130043416,0.4005092394181461,0.010339026874353669,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0053,42,7544100.0,28,7899750.0,12,2675850.0,real_estate,0,434,712800.0,44494500.0,0,bank,0.09448443154252806,2.9522394753067465,0.33872590904774824,0.08726190002056276,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0054,22,18832200.0,7,14407500.0,60,8286600.0,land,0,575,3524550.0,17728050.0,0,bank,0.18715551024309277,1.7386503511693263,0.5751587714731851,0.012750767302598527,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0055,47,14119350.0,8,1841550.0,48,17677650.0,real_estate,1,462,6225150.0,38513700.0,3,bank,0.4408949420476108,0.10417391451918011,9.599332084384654,0.0027172373373562033,1.5025826863140472,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0056,45,13738500.0,25,14935350.0,12,3087150.0,real_estate,1,677,3570600.0,26080800.0,0,bank,0.25989736870837143,4.837908750789328,0.20670088079622967,0.09059304144530106,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0057,27,18117750.0,7,7156350.0,24,29556450.0,deposit,1,738,6303450.0,4034700.0,2,bank,0.3479157180113396,0.24212481539562308,4.130101238759896,0.01645796249465708,1.4825954867693059,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0058,48,15617100.0,1,11752350.0,48,14307300.0,deposit,0,658,7016550.0,13259850.0,3,bank,0.4492863591831987,0.8214233293493445,1.2173990733767983,0.01567772665827182,0.11972463520954843,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0059,57,5108700.0,20,6798600.0,48,8798700.0,deposit,0,300,3559950.0,30734100.0,3,non-bank,0.6968406835398234,0.7726823280711792,1.2941929220721629,0.027724763637920622,0.08918732516283072,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0060,25,9152850.0,24,5181150.0,60,16063200.0,car,0,845,446100.0,8485500.0,2,non-bank,0.04873891738638705,0.32254781114597036,3.100315567007235,0.009434493081232556,1.933301707764738,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0061,52,7063350.0,29,11730900.0,24,23956350.0,land,0,313,2550300.0,20410800.0,0,bank,0.3610609696532022,0.489678102048097,2.0421578906988973,0.06920052099635775,0.6658753521514297,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0062,27,17529150.0,27,10549200.0,72,10201950.0,land,0,849,1613700.0,35208450.0,4,bank,0.09205808610229167,1.0340376104568092,0.9670828119667704,0.008358458149119063,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0063,53,4408950.0,3,2802750.0,36,2568300.0,real_estate,0,317,3555750.0,8014500.0,4,bank,0.8064845371346645,1.0912860647120026,0.9163500133796673,0.01765821038217748,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0064,39,7545000.0,23,10801950.0,60,2667600.0,land,0,584,4393200.0,23101650.0,3,bank,0.5822664015904457,4.049313990103236,0.24695541082859696,0.023861166334923245,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0065,21,14952000.0,25,11481300.0,24,25737150.0,land,2,358,3479100.0,10846350.0,0,bank,0.23268459069020633,0.4460983442222598,2.2416581745969237,0.0319948836262749,0.9527434504637043,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0066,63,16777350.0,20,6276600.0,12,4414050.0,car,0,352,1466100.0,24837150.0,0,bank,0.08738567175388168,1.4219594250177925,0.703254946945782,0.031175960444075362,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0067,28,13186950.0,24,13940400.0,12,19504200.0,deposit,2,675,2258700.0,11970900.0,1,bank,0.1712829729391538,0.7147383640446617,1.3991133683394874,0.08809466934379659,0.3307520440705558,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0068,47,19888350.0,25,9882600.0,36,12273600.0,land,0,700,5096400.0,43495500.0,0,bank,0.25625051851963393,0.8051916308173542,1.241940380061908,0.013802887954960527,0.17994303222022726,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0069,28,20980050.0,13,5504100.0,72,23592450.0,land,0,365,202350.0,4836450.0,4,non-bank,0.009644876918787066,0.23329921224798464,4.286341091186453,0.0036437393300907785,2.27791815906183,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0070,62,6226800.0,1,902850.0,12,2943150.0,land,0,837,1605600.0,43415700.0,1,bank,0.2578531508961202,0.30676316191833713,3.259843827877843,0.012082851543927603,1.5434506051951278,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0071,53,21609450.0,13,10368150.0,36,27056400.0,deposit,0,476,6692550.0,35946450.0,1,non-bank,0.3097047819356788,0.38320508271610204,2.6095687273042545,0.013327695367474166,1.1110775956040162,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0072,56,15269550.0,6,3729000.0,12,21307800.0,land,0,475,743550.0,38720400.0,4,bank,0.04869495171763363,0.17500633570804935,5.71407884151224,0.020350959915262798,2.3544619129257014,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0073,40,15679050.0,3,11530500.0,72,14139150.0,car,0,463,3110550.0,38540550.0,4,bank,0.19838893300295427,0.8155016390659889,1.226239104982422,0.010214001060721635,0.18135577034143485,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0074,41,5532900.0,3,8232450.0,60,7162050.0,deposit,1,553,1552350.0,9660900.0,1,non-bank,0.28056715284931194,1.1494544159842264,0.8699779531002156,0.02479847819366146,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0075,48,15409950.0,20,7400850.0,60,29341650.0,land,0,397,784800.0,42002400.0,1,non-bank,0.05092813409517827,0.25223019155364346,3.9646324408681983,0.008004406243884179,2.1290618621084243,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0076,55,17357100.0,15,3083400.0,60,9899550.0,deposit,0,533,3170400.0,27350850.0,2,non-bank,0.18265724112898885,0.3114687031228645,3.2105954465847826,0.002960748051180385,1.6882982092757797,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0077,58,14639700.0,16,10888950.0,48,15326700.0,real_estate,0,415,3910800.0,43353750.0,3,non-bank,0.2671366216520803,0.7104562626005528,1.4075461821387543,0.01549574957104801,0.29867567187502136,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0078,21,5334150.0,22,3114150.0,60,12550800.0,car,0,328,1320900.0,39699300.0,4,bank,0.24763083152891519,0.24812362558561707,4.030249024613264,0.009730228808551223,1.69706580783361,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0079,50,13560450.0,16,6702900.0,12,7839750.0,deposit,0,502,583350.0,26712900.0,4,bank,0.0430184838998701,0.8549889983736563,1.1696056930582024,0.04119147963035488,0.16230951328209148,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0080,25,21298800.0,18,12667200.0,72,13198350.0,land,0,669,1010100.0,17789100.0,4,bank,0.0474252070539182,0.9597563331779999,1.0419311292155995,0.008260246273540696,0.0399425367305674,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0081,33,17314050.0,2,13865100.0,60,5562750.0,deposit,2,719,4886550.0,6601950.0,0,bank,0.28223032739306847,2.492490225158353,0.4012051842395612,0.013346675098902139,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0082,57,6326250.0,25,14845050.0,60,1247700.0,real_estate,1,494,6452100.0,5898000.0,1,bank,1.0198933017190037,11.897932195237809,0.08404821809289881,0.03910966212145751,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0083,32,21748800.0,13,14401650.0,36,9551700.0,real_estate,1,478,1352100.0,18452250.0,2,bank,0.06216894725226177,1.50775778133733,0.6632365041505591,0.018393926714219553,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0084,56,21729000.0,4,8672550.0,60,4427550.0,deposit,0,733,2402850.0,36776850.0,0,non-bank,0.11058263150628117,1.9587695226478992,0.5105245861943631,0.006652054857452712,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0085,41,6926100.0,24,3606750.0,36,13145550.0,car,0,674,2578500.0,23482350.0,1,non-bank,0.3722874344869327,0.2743704143227144,3.644707839467513,0.014465211301773705,1.3664604265130191,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0086,31,18766500.0,22,12706650.0,12,26047500.0,land,1,757,2705550.0,22456650.0,0,non-bank,0.14416913116457403,0.48782608695651897,2.049910873440261,0.05642434657031151,0.8985461350161544,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0087,35,11375850.0,1,12173100.0,72,5881950.0,car,0,798,1832250.0,12133650.0,4,bank,0.16106488745895697,2.0695687654603816,0.48319244892426144,0.014862259376748366,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0088,44,14881500.0,5,14862000.0,24,1235400.0,car,0,751,414450.0,26050950.0,0,bank,0.027850015119443322,12.030111704709563,0.08312474767864268,0.04161206867413847,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0089,54,12097200.0,0,10026000.0,12,4399500.0,deposit,0,815,3938550.0,29256150.0,0,non-bank,0.3255753397480368,2.278895329014583,0.43880909634948473,0.06906556888621868,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0090,47,18424200.0,8,2767650.0,48,15835200.0,real_estate,1,529,2680200.0,44223150.0,0,bank,0.14547171654671454,0.1747783419217928,5.721532708253985,0.0031295456518491056,2.1155257408381334,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0091,62,22437300.0,2,7916250.0,24,9115200.0,deposit,0,517,2566800.0,33229500.0,0,non-bank,0.1143987912984175,0.8684669562927715,1.1514542870677187,0.014700688139225947,0.1341280996902393,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0092,59,18658350.0,21,7137450.0,72,15297600.0,deposit,1,476,1986000.0,27913650.0,2,bank,0.10644028008907454,0.4665731879510466,2.143286467856122,0.005312969796290796,1.021594735995495,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0093,54,21213150.0,15,12761850.0,36,2042250.0,land,1,429,6969900.0,41088300.0,1,bank,0.32856506459436485,6.248916636062707,0.16002773892499722,0.0167111359380141,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0094,47,21487950.0,29,6344100.0,12,10793100.0,car,0,711,4578600.0,19986600.0,4,bank,0.21307756207548734,0.5877922005725799,1.7012815056508797,0.024603324186622737,0.5518541520981927,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0095,33,5439450.0,22,5432400.0,72,13011750.0,real_estate,1,692,3140100.0,42170250.0,1,bank,0.577282629677617,0.4174995676984216,2.395212060967462,0.013870887681465958,0.5897803734542544,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0096,39,8500800.0,18,1890600.0,48,13622100.0,land,0,740,1540350.0,17594250.0,2,bank,0.1812005928853723,0.1387891734754538,7.205172960964201,0.004633387445790836,2.1154767424769907,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0097,26,17284800.0,15,12655200.0,24,17073300.0,car,0,392,6008400.0,7058250.0,3,bank,0.34761177450707836,0.7412275307058324,1.34911340792716,0.03050657224717813,0.22775747669340002,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0098,37,14813850.0,1,11513400.0,60,23680650.0,real_estate,0,570,6662700.0,19666350.0,3,non-bank,0.44976154072033486,0.48619442456182277,2.056790348637213,0.012953418591169743,0.5814866932157711,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0099,61,4690200.0,2,1337400.0,48,14656200.0,car,2,422,242250.0,7101300.0,3,non-bank,0.05165024945631151,0.09125148401359058,10.958725886046325,0.00594057822681733,2.5854342853279753,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0100,39,5532150.0,18,6931350.0,12,25426650.0,deposit,0,791,6972450.0,6650250.0,1,bank,1.260350858165417,0.2726017780556998,3.6683546495270694,0.10441012986846887,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0101,26,13510200.0,0,7585950.0,60,16456350.0,car,0,447,5245650.0,39832500.0,2,bank,0.3882733046142871,0.4609740313009829,2.169319597413597,0.009358299654919348,0.7153040131755896,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
