application_id,asset_id,asset_type,age_years,market_value,condition_score,legal_penalty,employment_years,credit_history_years,delinquencies,current_loans,loan_amount,customer_type,city,lat,lon,depreciation_rate,market_segment,DTI,LTV,evidence_files,ai_adjusted,confidence,market_delta,decision,rule_reasons,ltv_ai,realizable_value,valuation_gap_pct,ltv_cap,policy_breaches,human_decision,human_reason
APP_0052,A0052,House,36,137575,0.7271964387808197,0.9619276410313694,14,10,1,6,43903,bank,HCMC,10.7769,106.7009,27.280356121918025,Mass,0.4449776921787301,0.3191204797383245,[],85889.85984257075,65.5,-37.57,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.5111546354886444,57076.8040256127,-37.568700823135934,0.8,"confidence<70%, legal<0.97, condition<0.75",review,
APP_0053,A0053,Apartment,20,632656,0.801810494808892,0.9924704421461537,27,1,1,4,139575,bank,Can Tho,10.0452,105.7469,19.8189505191108,High,0.3627186891885449,0.2206175235831162,[],466698.7988367327,67.4,-26.23,review,"{'min_emp_years': True, 'min_credit_hist': False, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.29906869344403036,352817.08398415137,-26.23182284895225,0.8,confidence<70%,review,
APP_0054,A0054,Car,28,898439,0.9500019768938436,0.9528615970076628,4,19,1,4,47912,bank,Da Nang,16.0544,108.2022,4.999802310615653,High,0.2363108340068374,0.0533280500957772,[],699425.3680890093,69.8,-22.15,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.06850194772160836,601477.4064718554,-22.151045525738606,0.8,"confidence<70%, legal<0.97",review,
APP_0055,A0055,Car,18,1940277,0.9404526507288824,0.9900481926820838,9,16,1,3,184782,non-bank,Hue,16.4637,107.5909,5.95473492711176,High,0.2271224402197627,0.095234855641746,[],1643987.0723365548,70.2,-15.27,approved,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.11239869407085683,1454170.3107505378,-15.270496308694337,0.8,,approved,
APP_0056,A0056,House,11,1985132,0.6173900248051167,0.996389771508614,5,2,0,1,173206,non-bank,Da Nang,16.0544,108.2022,38.26099751948833,High,0.6887671889856867,0.0872516286070649,[],1188631.6558762405,63.8,-40.12,review,"{'min_emp_years': True, 'min_credit_hist': False, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.14571881805748751,694639.9655672823,-40.12329377208969,0.8,"confidence<70%, condition<0.75",review,
APP_0057,A0057,Car,30,345502,0.6725993638386096,0.988605419955219,7,5,2,7,196870,non-bank,Da Nang,16.0544,108.2022,32.74006361613904,Mass,0.1510737958288664,0.5698085684019195,[],195276.0270982505,64.8,-43.48,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",1.0081626655633849,123353.64167914179,-43.480492993311046,0.8,"confidence<70%, condition<0.75, ltv>cap",review,
APP_0058,A0058,House,38,1788770,0.6946979484417584,0.9849060391989318,27,13,5,6,183390,bank,Hue,16.4637,107.5909,30.530205155824163,High,0.1230849975943033,0.1025229627062171,[],1071522.9315770706,65.2,-40.1,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.1711489270043769,696491.6141728046,-40.0972214663109,0.8,"confidence<70%, condition<0.75",review,
APP_0059,A0059,Land,11,227311,0.6997550303328848,0.9918990109327692,28,13,0,7,56315,bank,Can Tho,10.0452,105.7469,30.024496966711524,Mass,0.1998476602688106,0.247744279863271,[],149095.91596706194,65.4,-34.41,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.377709876455912,98311.16421018942,-34.408842525411465,0.8,"confidence<70%, condition<0.75",review,
APP_0060,A0060,Land,31,1509785,0.828493060697109,0.9520075649773532,1,20,1,6,50308,bank,HCMC,10.7769,106.7009,17.150693930289094,High,0.1990445347358336,0.05,[],1032436.805518286,67.3,-31.62,review,"{'min_emp_years': False, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.04872743758369332,773599.8169781211,-31.616964963999116,0.8,"confidence<70%, legal<0.97",review,
APP_0061,A0061,Factory,11,1699003,0.766504970281277,0.9600891055359528,18,6,0,2,75101,bank,Can Tho,10.0452,105.7469,23.349502971872305,High,0.7496414793858648,0.05,[],1181550.9975146044,66.2,-30.46,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.06356136989260315,826042.8823115978,-30.45621476156285,0.8,"confidence<70%, legal<0.97",review,
APP_0062,A0062,Land,28,1787045,0.6197016479710376,0.9562461839652822,6,23,3,2,99262,bank,HCMC,10.7769,106.7009,38.02983520289624,High,0.3887306299530805,0.0555453276218561,[],928937.463006888,63.2,-48.02,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.10685541702527286,522952.7477493155,-48.018238880000894,0.8,"confidence<70%, legal<0.97, condition<0.75",review,
APP_0063,A0063,Apartment,31,485664,0.7494456553838287,0.9752265495096492,5,11,1,1,177199,bank,Da Nang,16.0544,108.2022,25.05543446161713,Mass,0.8918301887564101,0.3648592442511695,[],310769.02492469776,66.1,-36.01,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.5701951796609619,215777.91518960483,-36.01151723728797,0.8,"confidence<70%, condition<0.75",review,
APP_0064,A0064,Factory,18,1792220,0.8095011794870549,0.9872594064164422,8,20,4,7,149364,bank,Can Tho,10.0452,105.7469,19.04988205129451,High,0.1666295691220205,0.0833402149289707,[],1303411.2884238616,67.5,-27.27,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.11459468037952708,989586.699245747,-27.27392349020424,0.8,confidence<70%,review,
APP_0065,A0065,Car,29,276162,0.6406687611614864,0.98150059222882,5,5,3,4,132442,non-bank,Can Tho,10.0452,105.7469,35.93312388385136,Mass,0.6055088518395969,0.4795808257472063,[],148475.27844182603,64.0,-46.24,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.8920138179898547,88695.55755268353,-46.236166293035964,0.8,"confidence<70%, condition<0.75, ltv>cap",review,
APP_0066,A0066,Apartment,11,1061773,0.933383421515424,0.9925565549880968,14,0,4,3,176889,bank,Can Tho,10.0452,105.7469,6.661657848457613,High,0.431420081121063,0.1665977567709859,[],957449.8937092992,70.1,-9.83,approved,"{'min_emp_years': True, 'min_credit_hist': False, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.18475013800952703,842665.0956540147,-9.825368161622198,0.8,,approved,
APP_0067,A0067,Factory,4,965613,0.6207847465860417,0.9577606496220544,29,1,3,7,132718,non-bank,HCMC,10.7769,106.7009,37.92152534139584,High,0.3839804501925128,0.1374442970423969,[],573888.3101499043,63.3,-40.57,review,"{'min_emp_years': True, 'min_credit_hist': False, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.23126102701993176,324152.22779978527,-40.567462311515655,0.8,"confidence<70%, legal<0.97, condition<0.75",review,
APP_0068,A0068,Apartment,4,666061,0.9699367476072248,0.986731054596758,17,9,2,4,82020,bank,Can Tho,10.0452,105.7469,3.0063252392775186,High,0.79382156919597,0.1231418743928859,[],643456.979047597,70.7,-3.39,approved,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.12746772926668795,585039.6911790221,-3.393686306870236,0.8,,approved,
APP_0069,A0069,House,18,93122,0.6396452566319502,0.9596520745434453,21,23,5,7,88470,bank,Can Tho,10.0452,105.7469,36.03547433680498,Mass,0.8792562989541397,0.9500440282639978,[],53577.679751907766,63.7,-42.47,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': False}",1.6512473180933112,31243.558878386775,-42.46506759744446,0.8,"confidence<70%, legal<0.97, condition<0.75, ltv>cap",review,
APP_0070,A0070,Car,36,1555424,0.9374299806391012,0.96353793756589,14,1,2,7,108233,bank,Can Tho,10.0452,105.7469,6.25700193608989,High,0.791930114958052,0.0695842419816075,[],1194195.3596363822,69.7,-23.22,review,"{'min_emp_years': True, 'min_credit_hist': False, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.09063257458390696,1024723.3734249537,-23.223805236618297,0.8,"confidence<70%, legal<0.97",review,
APP_0071,A0071,Land,5,704388,0.9610612575710468,0.9854952348640652,0,9,5,0,26866,bank,Hanoi,21.0285,105.8542,3.893874242895312,High,0.213455577179863,0.05,[],650462.349267442,70.5,-7.66,approved,"{'min_emp_years': False, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.041302928647994445,585263.4022126117,-7.655674249498571,0.8,,approved,
APP_0072,A0072,House,18,1340239,0.9918282722346372,0.999010239244934,2,2,5,2,150926,bank,Hue,16.4637,107.5909,0.8171727765362902,High,0.2376782330275939,0.1126112581412718,[],1244707.4579809275,71.3,-7.13,approved,"{'min_emp_years': True, 'min_credit_hist': False, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.12125419433480458,1171648.4445484604,-7.127948225583084,0.8,,approved,
APP_0073,A0073,Car,28,849928,0.9208103521094374,0.9805771802988534,8,23,3,5,134027,bank,Can Tho,10.0452,105.7469,7.918964789056259,High,0.6076627972308039,0.1576921809847422,[],659982.7180872245,69.6,-22.35,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.20307652962253286,566119.5388330444,-22.348396795113878,0.8,confidence<70%,review,
APP_0074,A0074,House,8,778632,0.9117910163085317,0.9527250157495648,7,16,4,6,148915,non-bank,Hue,16.4637,107.5909,8.820898369146846,High,0.2957210443924629,0.1912520934151177,[],668811.2712927301,69.0,-14.1,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.22265623561063136,551937.7087411673,-14.104317406331859,0.8,"confidence<70%, legal<0.97",review,
APP_0075,A0075,Land,29,1778277,0.856993310398219,0.9808154484963766,25,19,1,1,111449,bank,HCMC,10.7769,106.7009,14.300668960178095,High,0.6745163611634929,0.0626724632889026,[],1303558.2046352592,68.4,-26.7,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.0854959905922911,1040923.3776108262,-26.695435827193442,0.8,confidence<70%,review,
APP_0076,A0076,Car,12,234210,0.9115985418312516,0.9521175275790084,25,17,4,2,158762,bank,Hue,16.4637,107.5909,8.840145816874845,Mass,0.531457553188198,0.6778617480039281,[],191085.3841191575,69.0,-18.41,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.8308432417887011,157559.7405436641,-18.412798719457964,0.8,"confidence<70%, legal<0.97, ltv>cap",review,
APP_0077,A0077,Apartment,32,1486403,0.6538208833652588,0.9942072855683408,25,16,4,4,190452,bank,Hanoi,21.0285,105.8542,34.61791166347412,High,0.5182724532168425,0.1281294507613345,[],845918.3636989497,64.5,-43.09,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.2251422928888906,522381.4994429946,-43.089568327099066,0.8,"confidence<70%, condition<0.75",review,
APP_0078,A0078,Apartment,23,1506239,0.814427214379055,0.985478914255031,19,19,5,6,118287,bank,Da Nang,16.0544,108.2022,18.557278562094503,High,0.7542648861129679,0.0785313618887839,[],1101980.7228718156,67.6,-26.84,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.10734035318851885,840228.1284412892,-26.838919794812405,0.8,confidence<70%,review,
APP_0079,A0079,Car,22,790983,0.8056891480761658,0.9586563923211252,16,0,1,0,94432,bank,Hue,16.4637,107.5909,19.431085192383424,High,0.6539528559812762,0.1193856252283551,[],543735.442741415,67.0,-31.26,review,"{'min_emp_years': True, 'min_credit_hist': False, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.1736726955371735,398971.3725271791,-31.25826436959897,0.8,"confidence<70%, legal<0.97",review,
APP_0080,A0080,Land,7,561798,0.943028857649023,0.95458605029121,19,21,4,4,29876,bank,Da Nang,16.0544,108.2022,5.6971142350977,High,0.0725911002476979,0.053179256601127,[],488031.178663472,69.7,-13.13,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.06121740025262068,417360.4002048324,-13.130488420487078,0.8,"confidence<70%, legal<0.97",review,
APP_0081,A0081,Factory,19,60348,0.7851197462374063,0.959176661444016,12,18,2,2,157948,non-bank,Hue,16.4637,107.5909,21.48802537625937,Mass,0.0920402665741133,1.5,[],41128.79296576858,66.6,-31.85,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",3.840326657080839,29424.159951105,-31.847297398805956,0.8,"confidence<70%, legal<0.97, ltv>cap",review,
APP_0082,A0082,Car,34,1876785,0.7540357984401413,0.9990013589777096,20,18,1,1,181754,non-bank,HCMC,10.7769,106.7009,24.596420155985864,High,0.5613246845876134,0.0968432718718446,[],1225721.1078766617,66.6,-34.69,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.14828332385892878,877148.8820334215,-34.69038233592757,0.8,confidence<70%,review,
APP_0083,A0083,House,1,1898076,0.855825308494844,0.9729280321229244,23,9,1,4,142903,non-bank,Hue,16.4637,107.5909,14.417469150515604,High,0.4632632642789341,0.0752883446184452,[],1619719.255194127,68.2,-14.67,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.08822701807226015,1281236.1749782132,-14.665205439923001,0.8,confidence<70%,review,
APP_0084,A0084,Factory,30,519892,0.7065853270003384,0.9892040474170704,22,20,3,3,174458,bank,Hue,16.4637,107.5909,29.34146729996616,High,0.2711569570415427,0.3355658482915682,[],308874.8586103021,65.5,-40.59,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.5648177413497687,205095.75148742978,-40.588649448288855,0.8,"confidence<70%, condition<0.75",review,
APP_0085,A0085,Land,20,112226,0.6559073643815827,0.9818204171053888,18,9,1,5,173627,bank,Hue,16.4637,107.5909,34.409263561841726,Mass,0.4058576742175814,1.5,[],65044.49699306487,64.3,-42.04,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",2.669357255826151,39793.187750380515,-42.04150821283404,0.8,"confidence<70%, condition<0.75, ltv>cap",review,
APP_0086,A0086,Land,29,289377,0.7911509096094983,0.9786206574979318,1,1,0,2,161638,non-bank,HCMC,10.7769,106.7009,20.88490903905017,Mass,0.6942237709229314,0.5585723813571914,[],195390.75324684376,67.0,-32.48,review,"{'min_emp_years': False, 'min_credit_hist': False, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.8272551147586664,143714.7431748068,-32.4788240783325,0.8,"confidence<70%, ltv>cap",review,
APP_0087,A0087,House,26,181903,0.766755747437954,0.9572565127332524,21,22,2,6,105547,bank,HCMC,10.7769,106.7009,23.324425256204595,Mass,0.7526197619592405,0.5802378190574097,[],121964.59644783908,66.2,-32.95,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.8653904745639819,85043.8197350779,-32.95075042861356,0.8,"confidence<70%, legal<0.97, ltv>cap",review,
APP_0088,A0088,Apartment,17,1670669,0.6930279762115494,0.9973012226779048,10,5,3,0,28973,bank,HCMC,10.7769,106.7009,30.697202378845056,High,0.5270396077065376,0.05,[],1109373.8521452884,65.3,-33.6,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.02611653406466405,728414.6113085268,-33.597028965923926,0.8,"confidence<70%, condition<0.75",review,
APP_0089,A0089,Land,13,1789227,0.7470047240460512,0.965067131625736,22,2,1,6,10616,bank,Da Nang,16.0544,108.2022,25.29952759539488,High,0.3775640587285375,0.05,[],1206029.488931168,65.9,-32.59,review,"{'min_emp_years': True, 'min_credit_hist': False, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.008802438163770214,825966.4464744822,-32.594942456649264,0.8,"confidence<70%, legal<0.97, condition<0.75",review,
APP_0090,A0090,Factory,25,348904,0.746556979930499,0.9789008607903772,16,15,5,0,48835,non-bank,Da Nang,16.0544,108.2022,25.3443020069501,Mass,0.280092247270841,0.1399668676770687,[],223108.27176997645,66.1,-36.05,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.21888475766756263,154896.26581057542,-36.0545388502349,0.8,"confidence<70%, condition<0.75",review,
APP_0091,A0091,Car,6,1506141,0.7309982257650182,0.9849887972294532,26,5,4,5,91894,bank,HCMC,10.7769,106.7009,26.900177423498185,High,0.4936307001538654,0.0610128799362078,[],1072964.00042474,65.9,-28.76,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.08564499830714092,733932.9235789217,-28.760720249648614,0.8,"confidence<70%, condition<0.75",review,
APP_0092,A0092,Factory,23,399573,0.7517856318907716,0.9824616577622656,10,21,3,2,151284,non-bank,Da Nang,16.0544,108.2022,24.82143681092284,Mass,0.3175371757797238,0.3786141706271445,[],261185.48414106105,66.3,-34.63,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.579220550856856,183266.15715864376,-34.633850600250504,0.8,confidence<70%,review,
APP_0093,A0093,Factory,4,766057,0.8742973381823782,0.997029720484776,27,11,5,3,96603,non-bank,HCMC,10.7769,106.7009,12.57026618176218,High,0.5294808664901395,0.1261041932910997,[],667505.1079605686,68.9,-12.86,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.14472248803481308,552771.2656039221,-12.864824946372316,0.8,confidence<70%,review,
APP_0094,A0094,Apartment,26,1218796,0.7187505898285141,0.9574219494960028,25,0,2,0,14396,bank,HCMC,10.7769,106.7009,28.124941017148583,High,0.625154525133192,0.05,[],766162.9837666019,65.2,-37.14,review,"{'min_emp_years': True, 'min_credit_hist': False, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.01878973574163887,500871.5509508865,-37.1377175699131,0.8,"confidence<70%, legal<0.97, condition<0.75",review,
APP_0095,A0095,Factory,25,1453857,0.9795431706861362,0.9754176369223472,9,23,0,5,49965,non-bank,Hue,16.4637,107.5909,2.045682931386384,High,0.1061673292814856,0.05,[],1215469.1206111691,70.7,-16.4,approved,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.04110758484335358,1103269.7745190496,-16.396927578766746,0.8,,approved,
APP_0096,A0096,Apartment,4,1755395,0.9665392078152713,0.9702017195370384,14,12,0,1,196052,bank,Can Tho,10.0452,105.7469,3.346079218472886,High,0.0509073452693351,0.1116854041398089,[],1661573.9446374376,70.4,-5.34,approved,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.11799173947854567,1480214.978556762,-5.344726136428691,0.8,,approved,
APP_0097,A0097,Apartment,30,137330,0.7923641713200315,0.9737084364741307,15,6,5,5,197724,bank,HCMC,10.7769,106.7009,20.763582867996856,Mass,0.2304355680146315,1.4397728100196607,[],94564.34251157618,67.0,-31.14,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': True}",2.0908938268755524,69311.41659768896,-31.140797705107275,0.8,"confidence<70%, ltv>cap",review,
APP_0098,A0098,Land,17,433047,0.7313444820018755,0.9559608763098872,23,16,5,5,81657,bank,Can Tho,10.0452,105.7469,26.865551799812447,Mass,0.8103347730609639,0.1885638279447727,[],277024.5359450853,65.5,-36.03,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.2947645042393895,183994.12201717083,-36.028990861249405,0.8,"confidence<70%, legal<0.97, condition<0.75",review,
APP_0099,A0099,Land,31,596991,0.8141739159320013,0.9567047304936382,20,13,4,6,162947,non-bank,Da Nang,16.0544,108.2022,18.58260840679987,High,0.5993471487442753,0.2729471633575716,[],395259.04371374025,67.1,-33.79,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.41225369182953253,292482.93142191507,-33.7914568705826,0.8,"confidence<70%, legal<0.97",review,
APP_0100,A0100,House,2,655131,0.9394241955094498,0.9639037772890628,25,0,0,5,146669,bank,Hanoi,21.0285,105.8542,6.057580449055022,High,0.1961662991464694,0.2238773619321937,[],604917.283505555,69.7,-7.66,review,"{'min_emp_years': True, 'min_credit_hist': False, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.2424612488339542,520373.32048288645,-7.664683322029486,0.8,"confidence<70%, legal<0.97",review,
APP_0101,A0101,Factory,7,1996154,0.8610349362240408,0.9652352301880416,11,18,1,2,186941,bank,HCMC,10.7769,106.7009,13.89650637759592,High,0.806724367550076,0.0936505900847329,[],1632959.6986254945,68.2,-18.19,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.11447986141810676,1289297.1119398358,-18.19470348352409,0.8,"confidence<70%, legal<0.97",review,
APP_0102,A0102,House,20,1565939,0.921756731178831,0.9713951606840676,15,10,0,5,178638,bank,Hanoi,21.0285,105.8542,7.824326882116905,High,0.449462549244239,0.1140772405566244,[],1299770.955000043,69.5,-17.0,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.13743806115439325,1105611.854195448,-16.99734440485594,0.8,confidence<70%,review,
APP_0103,A0103,Factory,8,674813,0.813088910426296,0.9805493773518316,12,17,0,6,129460,bank,Hanoi,21.0285,105.8542,18.6911089573704,High,0.4546779931768615,0.1918457409682386,[],516490.311905882,67.5,-23.46,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.25065329787558727,391194.99614770355,-23.46171281438236,0.8,confidence<70%,review,
APP_0104,A0104,House,13,1945061,0.8531670517070482,0.9817314558709132,27,22,1,2,84979,bank,HCMC,10.7769,106.7009,14.683294829295178,High,0.8452106522662569,0.05,[],1599414.0901497724,68.3,-17.77,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.053131331356498425,1272656.806723277,-17.770492023141056,0.8,confidence<70%,review,
APP_0105,A0105,Land,26,1023648,0.7152622456729847,0.9705905448292784,9,15,3,0,129065,bank,Da Nang,16.0544,108.2022,28.47377543270153,High,0.100563688355839,0.1260833802244521,[],618260.1472770822,65.4,-39.6,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.20875516652403225,407752.10941037093,-39.60227077305068,0.8,"confidence<70%, condition<0.75",review,
APP_0106,A0106,Land,6,1026445,0.8939572649241163,0.9704391554714348,17,16,0,7,70635,bank,Hue,16.4637,107.5909,10.604273507588369,High,0.2329015334344107,0.0688151824988187,[],863758.8041974608,68.9,-15.85,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.08177630104231319,711870.771506476,-15.849480079550219,0.8,confidence<70%,review,
APP_0107,A0107,Land,27,895712,0.6809618372502874,0.960881426334848,3,6,5,1,76137,non-bank,Hanoi,21.0285,105.8542,31.903816274971263,High,0.5479056263815141,0.0850016523168161,[],506963.9434815531,64.5,-43.4,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.1501822782052949,315132.54000982695,-43.40101020399938,0.8,"confidence<70%, legal<0.97, condition<0.75",review,
APP_0108,A0108,Land,5,330600,0.8779192515273992,0.9794153124204504,25,5,2,4,125660,bank,Can Tho,10.0452,105.7469,12.208074847260075,Mass,0.2161635331447035,0.3800967937084089,[],277158.9626126476,68.7,-16.16,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.4533860237297112,226398.73432513705,-16.16486309357301,0.8,confidence<70%,review,
APP_0109,A0109,Car,7,1872026,0.9442876273303576,0.965852045565862,11,10,1,1,118565,non-bank,HCMC,10.7769,106.7009,5.571237266964236,High,0.6275979578276142,0.0633351246189956,[],1680560.9370448436,69.9,-10.23,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.07055084846163852,1456105.2680992167,-10.227692508285486,0.8,"confidence<70%, legal<0.97",review,
APP_0110,A0110,Land,23,77175,0.6528411349206176,0.9518029917138682,10,21,3,1,120387,bank,Hanoi,21.0285,105.8542,34.715886507938244,Mass,0.2319784459362121,1.5,[],42439.91305411105,63.8,-45.01,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': True}",2.8366457736731485,25052.59210267193,-45.0082111381781,0.8,"confidence<70%, legal<0.97, condition<0.75, ltv>cap",review,
APP_0111,A0111,Apartment,31,389843,0.8457518962167679,0.970920002207843,17,13,4,6,83088,bank,Hue,16.4637,107.5909,15.424810378323206,Mass,0.1342834250089922,0.2131319531195891,[],280267.22872769675,68.0,-28.11,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.29645991926058185,218636.34217583272,-28.107666745921627,0.8,confidence<70%,review,
APP_0112,A0112,Land,7,497829,0.6380382992919739,0.9737066337545084,14,8,1,1,87736,bank,Hue,16.4637,107.5909,36.196170070802616,Mass,0.2259373856947137,0.1762372220180021,[],298457.42165435414,63.9,-40.05,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.29396487952511946,176149.2772884875,-40.04820497513119,0.8,"confidence<70%, condition<0.75",review,
